Store,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,CPI,Unemployment,Type,Size,sales_lag_1,sales_lag_2,sales_lag_4,sales_lag_8,sales_roll_mean_4,sales_roll_std_4,sales_roll_mean_8,sales_roll_std_8,week_of_year,year
41,2010-05-21,1163234.33,0,50.59,2.776,189.467827,7.363,A,196321,1116439.02,1175738.22,1067340.74,1015196.46,1105869.5225,52390.25069862216,1091630.9925,57648.65122329404,20,2010
41,2010-05-28,1246654.24,0,56.97,2.737,189.4452425,7.363,A,196321,1163234.33,1116439.02,1063960.11,1168826.39,1129842.92,50798.864858051835,1110135.72625,53196.358264766626,21,2010
41,2010-06-04,1305068.1,0,60.13,2.7,189.422658,7.363,A,196321,1246654.24,1163234.33,1175738.22,1082158.21,1175516.4525,53856.6849924545,1119864.2075,69943.37662308881,22,2010
41,2010-06-11,1217199.39,0,63.36,2.684,189.4000734,7.363,A,196321,1305068.1,1246654.24,1116439.02,1043388.79,1207848.9225,84268.72349625388,1147727.94375,93283.10879198466,23,2010
41,2010-06-18,1202963.06,0,54.9,2.674,189.4185259,7.363,A,196321,1217199.39,1305068.1,1163234.33,1067340.74,1233039.0150000001,59152.771718203585,1169454.26875,85419.57450142955,24,2010
41,2010-06-25,1174209.52,0,66.0,2.715,189.4533931,7.363,A,196321,1202963.06,1217199.39,1246654.24,1063960.11,1242971.1975,45219.565198398894,1186407.05875,75092.33895014443,25,2010
41,2010-07-02,1273279.79,0,69.39,2.728,189.4882603,7.335,A,196321,1174209.52,1202963.06,1305068.1,1175738.22,1224860.0175,56382.53676681971,1200188.235,57455.78887374217,26,2010
41,2010-07-09,1176079.59,0,60.93,2.711,189.5231276,7.335,A,196321,1273279.79,1174209.52,1217199.39,1116439.02,1216912.94,41615.2418561864,1212380.93125,61717.618658102,27,2010
41,2010-07-16,1179788.38,0,69.06,2.699,189.6125456,7.335,A,196321,1176079.59,1273279.79,1202963.06,1163234.33,1206632.99,46332.3357021754,1219836.0025,51174.440485871455,28,2010
41,2010-07-23,1192213.87,0,70.77,2.691,189.774698,7.335,A,196321,1179788.38,1176079.59,1174209.52,1246654.24,1200839.32,48349.26489075494,1221905.25875,48840.223001675906,29,2010
41,2010-07-30,1211136.63,0,70.07,2.69,189.9368504,7.335,A,196321,1192213.87,1179788.38,1273279.79,1305068.1,1205340.4075,45815.45311122578,1215100.2125,48691.69617860564,30,2010
41,2010-08-06,1338132.72,0,69.21,2.69,190.0990028,7.335,A,196321,1211136.63,1192213.87,1176079.59,1217199.39,1189804.6175,15806.756450470477,1203358.77875,32546.160647441815,31,2010
41,2010-08-13,1285976.53,0,70.24,2.723,190.2611552,7.335,A,196321,1338132.72,1211136.63,1179788.38,1202963.06,1230317.9,73023.06946923616,1218475.445,58013.68304411073,32,2010
41,2010-08-20,1353838.39,0,66.19,2.732,190.2948237,7.335,A,196321,1285976.53,1338132.72,1192213.87,1174209.52,1256864.9375,67633.26579444474,1228852.12875,62121.39015670043,33,2010
41,2010-08-27,1173131.63,0,70.59,2.731,190.3284922,7.335,A,196321,1353838.39,1285976.53,1211136.63,1273279.79,1297271.0675,64333.1032482148,1251305.7375,71330.12211648701,34,2010
41,2010-09-03,1223355.5,0,64.13,2.773,190.3621607,7.335,A,196321,1173131.63,1353838.39,1338132.72,1176079.59,1287769.8175,81744.74118409072,1238787.2175,75583.94538930673,35,2010
41,2010-09-10,1172672.27,1,63.3,2.78,190.3958293,7.335,A,196321,1223355.5,1173131.63,1285976.53,1179788.38,1259075.5125,78243.07834519655,1244696.7062499998,71730.69128376355,36,2010
41,2010-09-17,1111170.91,0,62.4,2.8,190.4688287,7.335,A,196321,1172672.27,1223355.5,1353838.39,1192213.87,1230749.4474999998,85436.77909277093,1243807.1925,72688.32017317742,37,2010
41,2010-09-24,1110941.78,0,60.11,2.793,190.5713264,7.335,A,196321,1111170.91,1172672.27,1173131.63,1211136.63,1170082.5775,45915.110322300854,1233676.8224999998,85435.57352542142,38,2010
41,2010-10-01,1109216.35,0,62.67,2.759,190.6738241,7.508,A,196321,1110941.78,1111170.91,1223355.5,1338132.72,1154535.115,54301.73390344198,1221152.46625,95913.36488805774,39,2010
41,2010-10-08,1162042.24,0,57.1,2.745,190.7763218,7.508,A,196321,1109216.35,1110941.78,1172672.27,1285976.53,1126000.3275000001,31126.856537180316,1192537.92,89992.53242513217,40,2010
41,2010-10-15,1133913.33,0,49.91,2.762,190.8623087,7.508,A,196321,1162042.24,1109216.35,1111170.91,1353838.39,1123342.82,25814.359370596354,1177046.13375,81914.45047489105,41,2010
41,2010-10-22,1156003.7,0,48.09,2.762,190.9070184,7.508,A,196321,1133913.33,1162042.24,1110941.78,1173131.63,1129028.425,24721.24134484672,1149555.50125,40583.068713782086,42,2010
41,2010-10-29,1144854.56,0,42.16,2.748,190.951728,7.508,A,196321,1156003.7,1133913.33,1109216.35,1223355.5,1140293.905,23988.288089106205,1147414.51,39601.53845427,43,2010
41,2010-11-05,1163878.49,0,46.74,2.729,190.9964377,7.508,A,196321,1144854.56,1156003.7,1162042.24,1172672.27,1149203.4575,12433.53720906169,1137601.8925,25205.420675002522,44,2010
41,2010-11-12,1175326.23,0,38.99,2.737,191.0411474,7.508,A,196321,1163878.49,1144854.56,1133913.33,1111170.91,1149662.52,13082.530742246377,1136502.67,23597.985680305534,45,2010
41,2010-11-19,1172155.28,0,31.34,2.758,191.0312172,7.508,A,196321,1175326.23,1163878.49,1156003.7,1110941.78,1160015.7449999999,12848.991991208266,1144522.085,24637.767489346475,46,2010
41,2010-11-26,1866681.57,1,25.3,2.742,191.0121805,7.508,A,196321,1172155.28,1175326.23,1144854.56,1109216.35,1164053.6400000001,13678.9766476429,1152173.7725,22093.008322762536,47,2010
41,2010-12-03,1220115.75,0,33.0,2.712,190.9931437,7.508,A,196321,1866681.57,1172155.28,1163878.49,1162042.24,1344510.3925,348147.5685482732,1246856.925,250819.6747577262,48,2010
41,2010-12-10,1434908.13,0,33.9,2.728,190.9741069,7.508,A,196321,1220115.75,1866681.57,1175326.23,1133913.33,1358569.7075,339448.41237271944,1254116.11375,248846.9287956719,49,2010
41,2010-12-17,1627904.68,0,31.51,2.778,191.0303376,7.508,A,196321,1434908.13,1220115.75,1172155.28,1156003.7,1423465.1825,316796.1310731076,1291740.4637499999,250823.17847222832,50,2010
41,2010-12-24,2225016.73,0,29.81,2.781,191.1430189,7.508,A,196321,1627904.68,1434908.13,1866681.57,1144854.56,1537402.5325,275554.7907598204,1350728.08625,269160.4572954349,51,2010
41,2010-12-31,1001790.16,1,25.19,2.829,191.2557002,7.508,A,196321,2225016.73,1627904.68,1220115.75,1163878.49,1626986.3224999998,432079.81765550614,1485748.3575,393389.0108481556,52,2010
41,2011-01-07,1153596.53,0,23.76,2.882,191.3683815,7.241,A,196321,1001790.16,2225016.73,1434908.13,1175326.23,1572404.9249999998,507769.29456256214,1465487.31625,415866.675746539,1,2011
41,2011-01-14,1052609.16,0,22.44,2.911,191.4784939,7.241,A,196321,1153596.53,1001790.16,1627904.68,1172155.28,1502077.025,550817.5797591716,1462771.10375,418097.5668884752,2,2011
41,2011-01-21,1088025.8,0,32.7,2.973,191.5731924,7.241,A,196321,1052609.16,1153596.53,2225016.73,1866681.57,1358253.145,581276.6259384323,1447827.8387499999,431877.60862184194,3,2011
41,2011-01-28,1026439.93,0,32.23,3.008,191.667891,7.241,A,196321,1088025.8,1052609.16,1001790.16,1220115.75,1074005.4125,63781.29183716275,1350495.8675,411245.29344936274,4,2011
41,2011-02-04,1179420.5,0,14.56,3.011,191.7625895,7.241,A,196321,1026439.93,1088025.8,1153596.53,1434908.13,1080167.855,55074.76496184502,1326286.39,425471.7255794482,5,2011
41,2011-02-11,1150003.36,1,16.81,3.037,191.8572881,7.241,A,196321,1179420.5,1026439.93,1052609.16,1627904.68,1086623.8475000001,66813.88846990625,1294350.43625,425742.20754253893,6,2011
41,2011-02-18,1203399.64,0,39.39,3.051,191.9178331,7.241,A,196321,1150003.36,1179420.5,1088025.8,2225016.73,1110972.3975,68021.67097822767,1234612.77125,405290.71169848123,7,2011
41,2011-02-25,1099714.93,0,26.1,3.101,191.9647167,7.241,A,196321,1203399.64,1150003.36,1026439.93,1001790.16,1139815.8575,78675.09400110783,1106910.635,75057.5970797256,8,2011
41,2011-03-04,1229257.7,0,34.99,3.232,192.0116004,7.241,A,196321,1099714.93,1203399.64,1179420.5,1153596.53,1158134.6075,44650.450881909346,1119151.23125,62379.37673102105,9,2011
41,2011-03-11,1159089.6,0,31.6,3.372,192.058484,7.241,A,196321,1229257.7,1099714.93,1150003.36,1052609.16,1170593.9075,57635.222833364234,1128608.8775,73153.15222516935,10,2011
41,2011-03-18,1115504.26,0,40.19,3.406,192.1237981,7.241,A,196321,1159089.6,1229257.7,1203399.64,1088025.8,1172865.4674999998,56725.05395480001,1141918.9325,66757.06772060045,11,2011
41,2011-03-25,1140578.16,0,41.11,3.414,192.1964844,7.241,A,196321,1115504.26,1159089.6,1099714.93,1026439.93,1150891.6225,57964.84054375376,1145353.74,64247.762169692025,12,2011
41,2011-04-01,1179125.48,0,38.16,3.461,192.2691707,6.934,A,196321,1140578.16,1115504.26,1229257.7,1179420.5,1161107.4300000002,48818.13522240454,1159621.01875,43339.67931002753,13,2011
41,2011-04-08,1206252.12,0,42.87,3.532,192.3418571,6.934,A,196321,1179125.48,1140578.16,1159089.6,1150003.36,1148574.375,27089.431727626223,1159584.1412499999,43320.546577075205,14,2011
41,2011-04-15,1192982.07,0,39.94,3.611,192.4225954,6.934,A,196321,1206252.12,1179125.48,1115504.26,1203399.64,1160365.005,40255.80050242567,1166615.23625,46023.76216417819,15,2011
41,2011-04-22,1304481.75,0,42.86,3.636,192.5234638,6.934,A,196321,1192982.07,1206252.12,1140578.16,1099714.93,1179734.4575,28356.493371197615,1165313.04,44969.6066064671,16,2011
41,2011-04-29,1178841.05,0,39.81,3.663,192.6243322,6.934,A,196321,1304481.75,1192982.07,1179125.48,1229257.7,1220710.355,56935.18770608059,1190908.8925,58528.98563259229,17,2011
41,2011-05-06,1244956.91,0,41.2,3.735,192.7252006,6.934,A,196321,1178841.05,1304481.75,1206252.12,1159089.6,1220639.2475,57004.57129240037,1184606.81125,56488.64244321428,18,2011
41,2011-05-13,1270025.74,0,50.29,3.767,192.826069,6.934,A,196321,1244956.91,1178841.05,1192982.07,1115504.26,1230315.445,57033.345580216264,1195340.225,59047.34669116871,19,2011
41,2011-05-20,1244542.33,0,41.11,3.828,192.831317,6.934,A,196321,1270025.74,1244956.91,1304481.75,1140578.16,1249576.3624999998,53096.14672944788,1214655.4100000001,54281.880598975615,20,2011
41,2011-05-27,1278304.33,0,50.56,3.795,192.8365651,6.934,A,196321,1244542.33,1270025.74,1178841.05,1179125.48,1234591.5074999998,39030.58109460603,1227650.9312500001,45795.16251523993,21,2011
41,2011-06-03,1297584.95,0,54.81,3.763,192.8418131,6.934,A,196321,1278304.33,1244542.33,1244956.91,1206252.12,1259457.3275000001,17316.852139982257,1240048.2875,44178.000696170624,22,2011
41,2011-06-10,1311690.11,0,61.1,3.735,192.8470612,6.934,A,196321,1297584.95,1278304.33,1270025.74,1192982.07,1272614.3375,21989.73961783893,1251464.8912499999,45961.85698575185,23,2011
41,2011-06-17,1289151.84,0,62.3,3.697,192.9034759,6.934,A,196321,1311690.11,1297584.95,1244542.33,1304481.75,1283030.4300000002,29079.667426806423,1266303.3962500002,43478.784366790365,24,2011
41,2011-06-24,1244381.98,0,59.54,3.661,192.9982655,6.934,A,196321,1289151.84,1311690.11,1278304.33,1178841.05,1294182.8075,14089.202675908036,1264387.1575000002,41863.59098183,25,2011
41,2011-07-01,1333347.78,0,67.01,3.597,193.0930552,6.901,A,196321,1244381.98,1289151.84,1297584.95,1244956.91,1285702.22,29073.65250941741,1272579.77375,26221.694070544872,26,2011
41,2011-07-08,1338862.58,0,68.49,3.54,193.1878448,6.901,A,196321,1333347.78,1244381.98,1311690.11,1270025.74,1294642.9275,38056.91756554921,1283628.6325,31090.077479879477,27,2011
41,2011-07-15,1245772.7,0,68.18,3.532,193.3125484,6.901,A,196321,1338862.58,1333347.78,1289151.84,1244542.33,1301436.045,44064.998877907055,1292233.2375,35935.63070338921,28,2011
41,2011-07-22,1292830.93,0,74.11,3.545,193.5120367,6.901,A,196321,1245772.7,1338862.58,1244381.98,1278304.33,1290591.26,52606.21387774321,1292387.03375,35704.25452574811,29,2011
41,2011-07-29,1248330.1,0,71.3,3.547,193.711525,6.901,A,196321,1292830.93,1245772.7,1333347.78,1297584.95,1302703.4975,43147.55531976584,1294202.85875,35252.26086812707,30,2011
41,2011-08-05,1402233.69,0,72.19,3.554,193.9110133,6.901,A,196321,1248330.1,1292830.93,1338862.58,1311690.11,1281449.0775000001,43952.72997901871,1288046.0025,38708.931596224415,31,2011
41,2011-08-12,1356689.88,0,67.65,3.542,194.1105017,6.901,A,196321,1402233.69,1248330.1,1245772.7,1289151.84,1297291.855,73221.5026924565,1299363.9500000002,55989.394875244776,32,2011
41,2011-08-19,1412959.97,0,70.55,3.499,194.2500634,6.901,A,196321,1356689.88,1402233.69,1292830.93,1244381.98,1325021.15,68025.51532775794,1307806.2049999998,59227.75420033296,33,2011
41,2011-08-26,1328740.71,0,71.61,3.485,194.3796374,6.901,A,196321,1412959.97,1356689.88,1248330.1,1333347.78,1355053.41,75214.56295898401,1328878.45375,63288.28904429035,34,2011
41,2011-09-02,1283849.38,0,70.37,3.511,194.5092113,6.901,A,196321,1328740.71,1412959.97,1402233.69,1338862.58,1375156.0625,39402.699472340035,1328302.5699999998,63262.76683184091,35,2011
41,2011-09-09,1280958.97,1,58.31,3.566,194.6387853,6.901,A,196321,1283849.38,1328740.71,1356689.88,1245772.7,1345559.9849999999,54029.98957895954,1321425.92,64919.19090985888,36,2011
41,2011-09-16,1197019.39,0,54.82,3.596,194.7419707,6.901,A,196321,1280958.97,1283849.38,1412959.97,1292830.93,1326627.2574999998,61572.02615817977,1325824.2037499999,60072.47359303955,37,2011
41,2011-09-23,1173059.79,0,55.06,3.581,194.8099713,6.901,A,196321,1197019.39,1280958.97,1328740.71,1248330.1,1272642.1125,54956.4123140017,1313847.76125,75228.75316363711,38,2011
41,2011-09-30,1160619.61,0,61.77,3.538,194.8779718,6.901,A,196321,1173059.79,1197019.39,1283849.38,1402233.69,1233721.8825,57070.339241142676,1304438.9725,88184.90604970891,39,2011
41,2011-10-07,1277882.77,0,58.74,3.498,194.9459724,6.759,A,196321,1160619.61,1173059.79,1280958.97,1356689.88,1202914.44,54178.26454950255,1274237.2125,91228.97048258925,40,2011
41,2011-10-14,1247130.22,0,47.43,3.491,195.0261012,6.759,A,196321,1277882.77,1160619.61,1197019.39,1412959.97,1202145.3900000001,52702.90674224624,1264386.32375,85102.96538856665,41,2011
41,2011-10-21,1214944.29,0,45.62,3.548,195.1789994,6.759,A,196321,1247130.22,1277882.77,1173059.79,1328740.71,1214673.0975000001,56869.3660082815,1243657.605,60336.92251961998,42,2011
41,2011-10-28,1274463.02,0,37.02,3.55,195.3318977,6.759,A,196321,1214944.29,1247130.22,1160619.61,1283849.38,1225144.2225000001,50107.22742203642,1229433.0525,49929.12989602106,43,2011
41,2011-11-04,1315684.86,0,35.04,3.527,195.4847959,6.759,A,196321,1274463.02,1214944.29,1277882.77,1280958.97,1253605.075,29217.80500672604,1228259.7575,48559.204498108425,44,2011
41,2011-11-11,1302499.23,0,32.87,3.505,195.6376941,6.759,A,196321,1315684.86,1274463.02,1247130.22,1197019.39,1263055.5975000001,42693.8095328188,1232600.49375,55059.94137548477,45,2011
41,2011-11-18,1230118.02,0,36.64,3.479,195.7184713,6.759,A,196321,1302499.23,1315684.86,1214944.29,1173059.79,1276897.85,44736.39382149445,1245785.4737500001,57879.49157440162,46,2011
41,2011-11-25,1906713.35,1,36.37,3.424,195.7704,6.759,A,196321,1230118.02,1302499.23,1274463.02,1160619.61,1280691.2825000002,37844.344245353175,1252917.7525,50708.8857290043,47,2011
41,2011-12-02,1292436.23,0,34.53,3.378,195.8223287,6.759,A,196321,1906713.35,1230118.02,1315684.86,1277882.77,1438753.865,314232.5577079295,1346179.47,229081.23644437196,48,2011
41,2011-12-09,1548661.45,0,17.05,3.331,195.8742575,6.759,A,196321,1292436.23,1906713.35,1302499.23,1247130.22,1432941.7075,317466.0331395503,1347998.6525,228518.49298446503,49,2011
41,2011-12-16,1682368.32,0,25.01,3.266,195.9841685,6.759,A,196321,1548661.45,1292436.23,1230118.02,1214944.29,1494482.2625,307452.3842923642,1385690.05625,234298.6170752409,50,2011
41,2011-12-23,2263722.68,0,25.59,3.173,196.1713893,6.759,A,196321,1682368.32,1548661.45,1906713.35,1274463.02,1607544.8375,256814.4857343164,1444118.06,243728.2199076108,51,2011
41,2011-12-30,1264014.16,1,34.12,3.119,196.3586101,6.759,A,196321,2263722.68,1682368.32,1292436.23,1315684.86,1696797.17,411122.3203778769,1567775.5175,365760.20294730185,52,2011
41,2012-01-06,1208191.61,0,37.21,3.095,196.5458309,6.589,A,196321,1264014.16,2263722.68,1548661.45,1302499.23,1689691.6524999999,420577.4194960522,1561316.68,371262.5587057165,1,2012
41,2012-01-13,1134767.28,0,27.49,3.077,196.7330517,6.589,A,196321,1208191.61,1264014.16,1682368.32,1230118.02,1604574.1925000001,487725.65454115154,1549528.2275,381996.6929954561,2,2012
41,2012-01-20,1116295.24,0,31.56,3.055,196.7796652,6.589,A,196321,1134767.28,1208191.61,2263722.68,1906713.35,1467673.9325,533331.9248835001,1537609.385,394663.98125129164,3,2012
41,2012-01-27,1079398.81,0,33.15,3.038,196.8262786,6.589,A,196321,1116295.24,1134767.28,1264014.16,1292436.23,1180817.0725,68202.56820747758,1438807.12125,387941.5235575736,4,2012
41,2012-02-03,1208825.6,0,31.65,3.031,196.8728921,6.589,A,196321,1079398.81,1116295.24,1208191.61,1548661.45,1134663.2349999999,54154.01698372344,1412177.44375,406301.639970922,5,2012
41,2012-02-10,1238844.56,1,22.0,3.103,196.9195056,6.589,A,196321,1208825.6,1079398.81,1134767.28,1682368.32,1134821.7325,54441.11997636462,1369697.9625000001,407756.08890570595,6,2012
41,2012-02-17,1330451.46,0,22.52,3.113,196.9432711,6.589,A,196321,1238844.56,1208825.6,1116295.24,2263722.68,1160841.0525,75286.63505964317,1314257.4925000002,388885.9346267831,7,2012
41,2012-02-24,1224915.66,0,27.89,3.129,196.9499007,6.589,A,196321,1330451.46,1238844.56,1079398.81,1264014.16,1214380.1075,103797.67424444441,1197598.59,83263.43486855345,8,2012
41,2012-03-02,1239813.26,0,27.39,3.191,196.9565303,6.589,A,196321,1224915.66,1330451.46,1208825.6,1208191.61,1250759.32,54525.62186373626,1192711.2775,79887.15692413319,9,2012
41,2012-03-09,1243814.77,0,35.3,3.286,196.9631599,6.589,A,196321,1239813.26,1224915.66,1238844.56,1134767.28,1258506.2349999999,48443.956992581756,1196663.9837500001,81527.97053551365,10,2012
41,2012-03-16,1201511.62,0,47.76,3.486,197.0457208,6.589,A,196321,1243814.77,1239813.26,1330451.46,1116295.24,1259748.7875,47831.415201297845,1210294.92,78770.23112639769,11,2012
41,2012-03-23,1215354.38,0,44.04,3.664,197.2295234,6.589,A,196321,1201511.62,1243814.77,1224915.66,1079398.81,1227513.8275000001,19147.341290225082,1220946.9675000003,69453.70788537864,12,2012
41,2012-03-30,1239423.19,0,51.56,3.75,197.4133259,6.589,A,196321,1215354.38,1201511.62,1239813.26,1208825.6,1225123.5074999998,20150.344958096146,1237941.41375,40446.84216835046,13,2012
41,2012-04-06,1460234.31,0,48.48,3.854,197.5971285,6.547,A,196321,1239423.19,1215354.38,1243814.77,1238844.56,1225025.99,20056.281295636887,1241766.1125,38709.66615356764,14,2012
41,2012-04-13,1323004.73,0,46.84,3.901,197.780931,6.547,A,196321,1460234.31,1239423.19,1201511.62,1330451.46,1279130.875,121747.47701438861,1269439.83125,86257.26300707436,15,2012
41,2012-04-20,1220815.33,0,43.57,3.936,197.7227385,6.547,A,196321,1323004.73,1460234.31,1215354.38,1224915.66,1309504.1524999999,110570.28977011796,1268508.99,85542.01621109065,16,2012
41,2012-04-27,1248950.65,0,57.66,3.927,197.664546,6.547,A,196321,1220815.33,1323004.73,1239423.19,1239813.26,1310869.3900000001,109043.47607025462,1267996.44875,85852.24929048789,17,2012
41,2012-05-04,1359770.73,0,52.86,3.903,197.6063534,6.547,A,196321,1248950.65,1220815.33,1460234.31,1243814.77,1313251.255,107048.45750980744,1269138.6225,85483.72843710285,18,2012
41,2012-05-11,1353285.1,0,50.22,3.87,197.5481609,6.547,A,196321,1359770.73,1248950.65,1323004.73,1201511.62,1288135.3599999999,64329.69023249685,1283633.1175,90272.94572934143,19,2012
41,2012-05-18,1331514.44,0,55.24,3.837,197.5553137,6.547,A,196321,1353285.1,1359770.73,1220815.33,1215354.38,1295705.4525000001,71214.03792386038,1302604.8025000002,86414.69185204961,20,2012
41,2012-05-25,1424500.47,0,54.89,3.804,197.5886046,6.547,A,196321,1331514.44,1353285.1,1248950.65,1239423.19,1323380.23,51070.204918568365,1317124.81,79110.2113209753,21,2012
41,2012-06-01,1374891.36,0,57.29,3.764,197.6218954,6.547,A,196321,1424500.47,1331514.44,1359770.73,1460234.31,1367267.685,40023.33995909731,1340259.47,80195.53729125584,22,2012
41,2012-06-08,1436383.84,0,65.11,3.741,197.6551863,6.547,A,196321,1374891.36,1424500.47,1353285.1,1323004.73,1371047.8425,39792.633102868866,1329591.60125,66455.40673762359,23,2012
41,2012-06-15,1384584.59,0,64.92,3.723,197.692292,6.547,A,196321,1436383.84,1374891.36,1331514.44,1220815.33,1391822.5275,48226.16284611263,1343763.99,76222.03482867396,24,2012
41,2012-06-22,1386407.17,0,66.88,3.735,197.7389345,6.547,A,196321,1384584.59,1436383.84,1424500.47,1248950.65,1405090.065,29936.04552302143,1364235.1475,58390.3027998552,25,2012
41,2012-06-29,1355600.01,0,76.54,3.693,197.785577,6.547,A,196321,1386407.17,1384584.59,1374891.36,1359770.73,1395566.74,27676.779266888756,1381417.2125000001,35264.89266761917,26,2012
41,2012-07-06,1456300.89,0,74.47,3.646,197.8322195,6.432,A,196321,1355600.01,1386407.17,1436383.84,1353285.1,1390743.9024999999,33540.23183336391,1380895.8725,35659.24436574076,27,2012
41,2012-07-13,1332594.07,0,67.24,3.613,197.8788621,6.432,A,196321,1456300.89,1355600.01,1384584.59,1331514.44,1395723.165,42779.99512701674,1393772.84625,42254.50482089372,28,2012
41,2012-07-20,1347175.93,0,74.06,3.585,197.9290378,6.432,A,196321,1332594.07,1456300.89,1386407.17,1424500.47,1382725.535,53776.838847296254,1393907.8,42028.374867722916,29,2012
41,2012-07-27,1344723.97,0,73.31,3.57,197.9792136,6.432,A,196321,1347175.93,1332594.07,1355600.01,1374891.36,1372917.725,56395.30896751119,1384242.2325000002,42870.670482517664,30,2012
41,2012-08-03,1439607.35,0,73.16,3.528,198.0293893,6.432,A,196321,1344723.97,1347175.93,1456300.89,1436383.84,1370198.715,57754.37971063808,1380471.3087499999,45080.49315300251,31,2012
41,2012-08-10,1504545.94,0,71.73,3.509,198.0795651,6.432,A,196321,1439607.35,1344723.97,1332594.07,1384584.59,1366025.33,49467.19664141632,1380874.2475,45662.296712268646,32,2012
41,2012-08-17,1560590.05,0,65.77,3.545,198.1001057,6.432,A,196321,1504545.94,1439607.35,1347175.93,1386407.17,1409013.2974999999,77501.5257508729,1395869.41625,63332.90454291578,33,2012
41,2012-08-24,1464462.85,0,69.07,3.558,198.0984199,6.432,A,196321,1560590.05,1504545.94,1344723.97,1355600.01,1462366.8275000001,92708.70995832304,1417642.27625,85630.6780834034,34,2012
41,2012-08-31,1360517.52,0,71.56,3.556,198.0967341,6.432,A,196321,1464462.85,1560590.05,1439607.35,1456300.89,1492301.5475,52804.4071710225,1431250.13125,82971.44499025779,35,2012
41,2012-09-07,1392143.82,1,67.41,3.596,198.0950484,6.432,A,196321,1360517.52,1464462.85,1504545.94,1332594.07,1472529.0899999999,84442.22364363493,1419277.21,85705.95896987617,36,2012
41,2012-09-14,1306644.25,0,59.39,3.659,198.1267184,6.432,A,196321,1392143.82,1360517.52,1560590.05,1347175.93,1444428.56,88824.96121694107,1426720.92875,79460.28866459247,37,2012
41,2012-09-21,1276609.36,0,59.81,3.765,198.358523,6.432,A,196321,1306644.25,1392143.82,1464462.85,1344723.97,1380942.1099999999,65925.53423958122,1421654.46875,86258.09456067035,38,2012
41,2012-09-28,1307928.01,0,56.08,3.789,198.5903276,6.432,A,196321,1276609.36,1306644.25,1360517.52,1439607.35,1333978.7375,52044.54335933437,1413140.1425,97558.07359363424,39,2012
41,2012-10-05,1400160.95,0,50.14,3.779,198.8221322,6.195,A,196321,1307928.01,1276609.36,1392143.82,1504545.94,1320831.36,49695.14653240805,1396680.2249999999,103388.78962620476,40,2012
41,2012-10-12,1409544.97,0,39.38,3.76,199.0539368,6.195,A,196321,1400160.95,1307928.01,1306644.25,1560590.05,1322835.6425,53542.72770909129,1383632.10125,93990.70428923353,41,2012
41,2012-10-19,1326197.24,0,49.56,3.75,199.1481963,6.195,A,196321,1409544.97,1400160.95,1276609.36,1464462.85,1348560.8225,66356.80776898963,1364751.46625,63634.33660546558,42,2012
41,2012-10-26,1316542.59,0,41.8,3.686,199.2195317,6.195,A,196321,1326197.24,1409544.97,1307928.01,1360517.52,1360957.7925,51374.621547651,1347468.265,49999.567877183996,43,2012
42,2010-04-02,505907.41,0,63.66,3.086,126.6034839,9.524,C,39690,478021.68,519914.1,554972.42,543384.01,535317.9550000001,47329.63288650079,532583.905,39604.504912847166,13,2010
42,2010-04-09,582552.26,0,65.29,3.004,126.6019032,9.524,C,39690,505907.41,478021.68,588363.62,575709.96,523051.7025,46893.925721423824,527899.3300000001,40353.8789775992,14,2010
42,2010-04-16,549528.16,0,69.74,3.109,126.5621,9.524,C,39690,582552.26,505907.41,519914.1,508794.87,521598.86249999993,44209.15292757419,528754.6175,41566.26915918694,15,2010
42,2010-04-23,492364.77,0,66.42,3.05,126.4713333,9.524,C,39690,549528.16,582552.26,478021.68,491510.58,529002.3775,46264.84159871198,533846.27875,41265.74427875198,16,2010
42,2010-04-30,477615.87,0,69.76,3.105,126.3805667,9.524,C,39690,492364.77,549528.16,505907.41,554972.42,532588.15,41284.21172196485,533953.0525,41141.471135950145,17,2010
42,2010-05-07,582846.22,0,71.06,3.127,126.2898,9.524,C,39690,477615.87,492364.77,582552.26,588363.62,525515.265,49068.4735346785,524283.48375,44452.87131022149,18,2010
42,2010-05-14,564345.55,0,73.88,3.145,126.2085484,9.524,C,39690,582846.22,477615.87,549528.16,519914.1,525588.755,49182.46057465312,523593.80875,43345.6693775008,19,2010
42,2010-05-21,504403.16,0,78.32,3.12,126.1843871,9.524,C,39690,564345.55,582846.22,492364.77,478021.68,529293.1025,52060.37703105471,529147.74,45594.993954959726,20,2010
42,2010-05-28,484097.03,0,76.67,3.058,126.1602258,9.524,C,39690,504403.16,564345.55,477615.87,505907.41,532302.7,49498.90691662216,532445.4249999999,42196.389035841785,21,2010
42,2010-06-04,556046.12,0,82.82,2.941,126.1360645,9.524,C,39690,484097.03,504403.16,582846.22,582552.26,533922.99,47163.05490453584,529719.1275000001,44781.35168016203,22,2010
42,2010-06-11,607218.6,0,89.67,3.057,126.1119032,9.524,C,39690,556046.12,484097.03,564345.55,549528.16,527222.9650000001,39112.87235317231,526405.86,41147.00982060098,23,2010
42,2010-06-18,529418.64,0,83.49,2.935,126.114,9.524,C,39690,607218.6,556046.12,504403.16,492364.77,537941.2274999999,55230.24850279494,533617.1649999999,49902.14674859755,24,2010
